_id,translate,type,word
62642d5efc65febd7527f1ad,надплевральный,nomen adjectivum,suprapleuralis
62642d5efc65febd7527f1ae,надпилорический,nomen adjectivum,suprapyloricus
62642d5efc65febd7527f1af,надпочечниковый,nomen adjectivum,suprarenalis
62642d5efc65febd7527f1b0,надлопаточный,nomen adjectivum,suprascapularis
62642d5ffc65febd7527f1b1,надостистый,nomen adjectivum,supraspinalis
62642d60fc65febd7527f1b2,надостный,nomen adjectivum,supraspinatus
62642d61fc65febd7527f1b3,надгрудинный,nomen adjectivum,suprasternalis
62642d61fc65febd7527f1b4,надминдаликовый,nomen adjectivum,supratonsillaris
62642d61fc65febd7527f1b5,надкозелковый,nomen adjectivum,supratragicus
62642d62fc65febd7527f1b6,надблоковый,nomen adjectivum,supratrochlearis
62642d62fc65febd7527f1b7,надвлагалищный,nomen adjectivum,supravaginalis
62642d62fc65febd7527f1b8,наджелудочковый,nomen adjectivum,supraventricularis
62642d62fc65febd7527f1b9,надпузырный,nomen adjectivum,supravesicalis
62642d62fc65febd7527f1ba,наивысший,nomen adjectivum,supremus
62642d62fc65febd7527f1bb,2)голень,nomen substantivum,sura
62642d62fc65febd7527f1bc,икроножный,nomen adjectivum,suralis
62642d63fc65febd7527f1bd,поддерживающий,participium,suspensorius
62642d63fc65febd7527f1be,опора,nomen substantivum,sustentaculum
62642d63fc65febd7527f1bf,шов,nomen substantivum,sutura
62642d63fc65febd7527f1c0,шву,nomen substantivum,suturalis
62642d63fc65febd7527f1c1,симпатический,nomen adjectivum,sympatheticus
62642d63fc65febd7527f1c2,симпатический,nomen adjectivum,sympathicus
62642d63fc65febd7527f1c3,симфизиальный,nomen adjectivum,symphysialis
62642d63fc65febd7527f1c4,симфиз,nomen substantivum,symphysis
62642d63fc65febd7527f1c5,синхондроз,nomen substantivum,synchondrosis
62642d63fc65febd7527f1c6,синдесмоз,nomen substantivum,syndesmosis
62642d63fc65febd7527f1c7,синовия,nomen substantivum,synovia
62642d63fc65febd7527f1c8,синовиальный,nomen adjectivum,synovialis
62642d63fc65febd7527f1c9,система,nomen substantivum,systema
62642d63fc65febd7527f1ca,осязательный,nomen adjectivum,tactilis
62642d64fc65febd7527f1cb,лента,nomen substantivum,taenia(tenia)
62642d64fc65febd7527f1cc,таранный,nomen adjectivum,talaris
62642d64fc65febd7527f1cd,ладьевидный,nomen adjectivum,talocalcaneonavicularis
62642d64fc65febd7527f1ce,пяточный,nomen adjectivum,talocalcaneus
62642d64fc65febd7527f1cf,голеностопный,nomen adjectivum,talocruralis
62642d64fc65febd7527f1d0,малоберцовый,nomen adjectivum,talofibularis
62642d64fc65febd7527f1d1,ладьевидный,nomen adjectivum,talonavicularis
62642d64fc65febd7527f1d2,кость,nomen substantivum,talus
62642d64fc65febd7527f1d3,тангенциальный,nomen adjectivum,tangentialis
62642d64fc65febd7527f1d4,покров,nomen substantivum,tapetum
62642d64fc65febd7527f1d5,предплюсневой,nomen adjectivum,tarsalis
62642d64fc65febd7527f1d6,предплюсневой,nomen adjectivum,tarseus
62642d64fc65febd7527f1d7,плюсневой,nomen adjectivum,tarsometatarseus
62642d64fc65febd7527f1d8,века,nomen substantivum,tarsus
62642d64fc65febd7527f1d9,крыше,nomen substantivum,tectalis
62642d65fc65febd7527f1da,бульбарный,nomen adjectivum,tectobulbaris
62642d65fc65febd7527f1db,покровный,nomen adjectivum,tectorius
62642d65fc65febd7527f1dc,спинномозговой,nomen adjectivum,tectospinalis
62642d65fc65febd7527f1dd,крыша,nomen substantivum,tectum
62642d65fc65febd7527f1de,крыша,nomen substantivum,tegmen
62642d65fc65febd7527f1df,покрышечный,nomen adjectivum,tegmentalis
62642d65fc65febd7527f1e0,покрышка,nomen substantivum,tegmentum
62642d65fc65febd7527f1e1,основа,nomen substantivum,tela
62642d65fc65febd7527f1e2,мозгу,nomen substantivum,telencephalicus
62642d65fc65febd7527f1e3,мозг,nomen substantivum,telencephalon
62642d65fc65febd7527f1e4,височный,nomen adjectivum,temporalis
62642d65fc65febd7527f1e5,базальный,nomen adjectivum,temporobasalis
62642d65fc65febd7527f1e6,нижнечелюстной,nomen adjectivum,temporomandibularis
62642d65fc65febd7527f1e7,теменной,nomen adjectivum,temporoparietalis
62642d65fc65febd7527f1e8,мостовой,nomen adjectivum,temporopontinus
62642d66fc65febd7527f1e9,скуловой,nomen adjectivum,temporozygomaticus
62642d66fc65febd7527f1ea,сухожильный,nomen adjectivum,tendineus
62642d66fc65febd7527f1eb,сухожилие,nomen substantivum,tendo
62642d66fc65febd7527f1ec,мышца,nomen substantivum,tensor
62642d66fc65febd7527f1ed,натянутый,participium,tensus
62642d66fc65febd7527f1ee,намёт,nomen substantivum,tentorium
62642d66fc65febd7527f1ef,тонкий,nomen adjectivum,tenuis
62642d66fc65febd7527f1f0,круглый,nomen adjectivum,teres
62642d66fc65febd7527f1f1,концевой,nomen substantivum,terminalis
62642d66fc65febd7527f1f2,окончание,nomen substantivum,terminatio
62642d66fc65febd7527f1f3,термин,nomen substantivum,terminus
62642d66fc65febd7527f1f4,третий,nomen numerale,tertius
62642d66fc65febd7527f1f5,яичковый,nomen adjectivum,testicularis
62642d67fc65febd7527f1f6,яичко,nomen substantivum,testis
62642d67fc65febd7527f1f7,четырёхугольник,nomen substantivum,tetragonum
62642d67fc65febd7527f1f8,таламический,nomen adjectivum,thalamicus
62642d67fc65febd7527f1f9,чечевидцеобразный,nomen adjectivum,thalamolenticularis
62642d67fc65febd7527f1fa,таламотеменной,nomen adjectivum,thalamoparietalis
62642d67fc65febd7527f1fb,таламостриарный,nomen adjectivum,thalamostriatus
62642d67fc65febd7527f1fc,таламус,nomen substantivum,thalamus
62642d67fc65febd7527f1fd,тенар,nomen substantivum,thenar
62642d67fc65febd7527f1fe,грудной,nomen adjectivum,thoracicus
62642d67fc65febd7527f1ff,грудоакромиальный,nomen adjectivum,thoracoacromialis
62642d67fc65febd7527f200,грудоспинной,nomen adjectivum,thoracodorsalis
62642d67fc65febd7527f201,грудонадчревный,nomen adjectivum,thoracoepigastricus
62642d67fc65febd7527f202,поясничногрудной,nomen adjectivum,thoracolumbalis
62642d68fc65febd7527f203,клетка,nomen substantivum,thorax
62642d68fc65febd7527f204,тимусу,nomen substantivum,thymicus
62642d68fc65febd7527f205,тимус,nomen substantivum,thymus
62642d68fc65febd7527f206,черпаловидный,nomen adjectivum,thyroarytenoideus
62642d68fc65febd7527f207,шейный,nomen adjectivum,thyrocervicalis
62642d68fc65febd7527f208,надгортанный,nomen adjectivum,thyroepiglotticus
62642d68fc65febd7527f209,подъязычный,nomen adjectivum,thyrohyoideus
62642d68fc65febd7527f20a,щитовидный,nomen adjectivum,thyroideus
62642d68fc65febd7527f20b,глоточный,nomen adjectivum,thyropharyngeus
62642d68fc65febd7527f20c,кость,nomen substantivum,tibia
62642d68fc65febd7527f20d,большеберцовый,nomen adjectivum,tibialis
62642d68fc65febd7527f20e,большеберцовопяточный,nomen adjectivum,tibiocalcaneus
62642d68fc65febd7527f20f,межберцовый,nomen adjectivum,tibiofibularis
62642d69fc65febd7527f210,большеберцоволадьевидный,nomen adjectivum,tibionavicularis
62642d69fc65febd7527f211,большеберцовотаранный,nomen adjectivum,tibiotalaris
62642d69fc65febd7527f212,миндалина,nomen substantivum,tonsilla
62642d69fc65febd7527f213,миндаликовый,nomen adjectivum,tonsillaris
62642d69fc65febd7527f214,валик,nomen substantivum,torulus
62642d69fc65febd7527f215,валик,nomen substantivum,torus
62642d69fc65febd7527f216,трабекула,nomen substantivum,trabecula
62642d69fc65febd7527f217,трабекулярный,nomen adjectivum,trabecularis
62642d69fc65febd7527f218,трахея,nomen substantivum,trachea
62642d69fc65febd7527f219,трахеальный,nomen adjectivum,trachealis
62642d69fc65febd7527f21a,трахеобронхиальный,nomen adjectivum,tracheobronchialis
62642d69fc65febd7527f21b,тракт,nomen substantivum,tractus
62642d69fc65febd7527f21c,козелковый,nomen adjectivum,tragicus
62642d6afc65febd7527f21d,уха,nomen substantivum,tragus
62642d6afc65febd7527f21e,чреспилорический,nomen adjectivum,transpyloricus
62642d6afc65febd7527f21f,поперечный,nomen adjectivum,transversalis
62642d6afc65febd7527f220,поперечноотростковый,nomen adjectivum,transversarius
62642d6afc65febd7527f221,остистый,nomen adjectivum,transversospinalis
62642d6afc65febd7527f222,поперечный,nomen adjectivum,transversus
62642d6afc65febd7527f223,трапеция,nomen substantivum,trapezium
62642d6afc65febd7527f224,трапециевидный,nomen adjectivum,trapezius
62642d6afc65febd7527f225,трапециевидный,nomen adjectivum,trapezoideus
62642d6afc65febd7527f226,треугольный,nomen adjectivum,triangularis
62642d6afc65febd7527f227,трёхглавый,nomen adjectivum,triceps
62642d6bfc65febd7527f228,трёхстворчатый,nomen adjectivum,tricuspidalis
62642d6bfc65febd7527f229,тройничный,nomen adjectivum,trigeminalis
62642d6bfc65febd7527f22a,таламический,nomen adjectivum,trigeminothalamicus
62642d6bfc65febd7527f22b,тройничный,nomen adjectivum,trigeminus
62642d6bfc65febd7527f22c,треугольник,nomen substantivum,trigonum
62642d6bfc65febd7527f22d,треугольный,nomen adjectivum,trigonus
62642d6bfc65febd7527f22e,трехгранный,nomen adjectivum,triquetrus
62642d6bfc65febd7527f22f,зерновидный,nomen adjectivum,triticeus
62642d6bfc65febd7527f230,вертел,verbum,trochanter
62642d6bfc65febd7527f231,вертельный,nomen adjectivum,trochantericus
62642d6bfc65febd7527f232,блок,nomen substantivum,trochlea
62642d6cfc65febd7527f233,блоковидный,nomen adjectivum,trochlearis
62642d6cfc65febd7527f234,цилиндрический,nomen adjectivum,trochoideus
62642d6cfc65febd7527f235,ствол,nomen substantivum,truncus
62642d6cfc65febd7527f236,труба,nomen substantivum,tuba
62642d6cfc65febd7527f237,трубный,nomen adjectivum,tubarius
62642d6cfc65febd7527f238,бугор,nomen substantivum,tuber
62642d6cfc65febd7527f239,серобугорный,nomen adjectivum,tuberalis
62642d6cfc65febd7527f23a,бугорок,nomen substantivum,tuberculum
62642d6cfc65febd7527f23b,бугорок,nomen substantivum,tuberositas
62642d6dfc65febd7527f23c,каналец,nomen substantivum,tubulus
62642d6dfc65febd7527f23d,опухоль,verbum,tumor
62642d6dfc65febd7527f23e,оболочка,nomen substantivum,tunica
62642d6dfc65febd7527f23f,турецкий,nomen adjectivum,turcicus
62642d6dfc65febd7527f240,барабанный,nomen adjectivum,tympanicus
62642d6dfc65febd7527f241,сосцевидный,nomen adjectivum,tympanomastoideus
62642d6dfc65febd7527f242,чешуйчатый,nomen adjectivum,tympanosquamosus
62642d6dfc65febd7527f243,стременной,nomen adjectivum,tympanostapedius
62642d6dfc65febd7527f244,перепонка,nomen substantivum,tympanum
62642d6dfc65febd7527f245,кость,nomen substantivum,ulna
62642d6efc65febd7527f246,локтевой,nomen adjectivum,ulnaris
62642d6efc65febd7527f247,запястный,nomen adjectivum,ulnocarpeus
62642d6efc65febd7527f248,пупочный,nomen adjectivum,umbilicalis
62642d6efc65febd7527f249,пупок,nomen substantivum,umbo
62642d6efc65febd7527f24a,крючковидный,nomen adjectivum,uncinatus
62642d6efc65febd7527f24b,крючок,nomen substantivum,uncus
62642d6efc65febd7527f24c,ноготь,verbum,unguis
62642d6efc65febd7527f24d,одноперистый,nomen adjectivum,unipennatus
62642d6efc65febd7527f24e,мочеточник,nomen substantivum,ureter
62642d6efc65febd7527f24f,мочеточниковый,nomen adjectivum,uretericus
62642d6efc65febd7527f250,канал,nomen substantivum,urethra
62642d6efc65febd7527f251,уретральный,nomen adjectivum,urethralis
62642d6efc65febd7527f252,мочевой,nomen adjectivum,urinarius
62642d6efc65febd7527f253,мочеполовой,nomen adjectivum,urogenitalis
62642d6ffc65febd7527f254,маточный,nomen adjectivum,uterinus
62642d6ffc65febd7527f255,влагалищный,nomen adjectivum,uterovaginalis
62642d6ffc65febd7527f256,матка,nomen substantivum,uterus
62642d6ffc65febd7527f257,мешотчатый,nomen adjectivum,utricularis
62642d6ffc65febd7527f258,эллиптическимешотчато­ампулярный,nomen adjectivum,utriculoampullaris
62642d6ffc65febd7527f259,мешочкам,nomen substantivum,utriculosaccularis
62642d6ffc65febd7527f25a,2)маточка,nomen substantivum,utriculus
62642d6ffc65febd7527f25b,увеальный,nomen adjectivum,uvealis
62642d6ffc65febd7527f25c,язычок,nomen substantivum,uvula
62642d6ffc65febd7527f25d,блуждающий,participium,vagalis
62642d6ffc65febd7527f25e,влaгалище,nomen substantivum,vagina
62642d6ffc65febd7527f25f,влaгалищный,nomen adjectivum,vaginalis
62642d6ffc65febd7527f260,блуждающий,participium,vagus
62642d6ffc65febd7527f261,желобовидный,nomen adjectivum,vallatus
62642d6ffc65febd7527f262,долинка,nomen substantivum,vallecula
62642d70fc65febd7527f263,валик,nomen substantivum,vallum
62642d70fc65febd7527f264,клапан,nomen substantivum,valva
62642d70fc65febd7527f265,клапан,nomen substantivum,valvula
62642d70fc65febd7527f266,сосуд,nomen substantivum,vas
62642d70fc65febd7527f267,сосудистый,nomen adjectivum,vascularis
62642d70fc65febd7527f268,сосудистый,nomen adjectivum,vasculosus
62642d70fc65febd7527f269,нервный,nomen adjectivum,vasonervosus
62642d70fc65febd7527f26a,широкий,nomen adjectivum,vastus
62642d70fc65febd7527f26b,парус,nomen substantivum,velum
62642d70fc65febd7527f26c,вено,nomen substantivum,vena
62642d70fc65febd7527f26d,венозный,nomen adjectivum,venosus
62642d70fc65febd7527f26e,брюшко,nomen substantivum,venter
62642d70fc65febd7527f26f,вентральный,nomen adjectivum,ventralis
62642d70fc65febd7527f270,желудочковый,nomen adjectivum,ventricularis
62642d70fc65febd7527f271,желудок,nomen substantivum,ventriculus
62642d70fc65febd7527f272,вентролатеральный,nomen adjectivum,ventrolateralis
62642d71fc65febd7527f273,вентромедиальный,nomen adjectivum,ventromedialis
62642d71fc65febd7527f274,венула,verbum,venula
62642d71fc65febd7527f275,червеобразный,nomen adjectivum,vermiformis
62642d71fc65febd7527f276,червь,nomen substantivum,vermis
62642d71fc65febd7527f277,позвонок,nomen substantivum,vertebra
62642d71fc65febd7527f278,позвоночный,nomen adjectivum,vertebralis
62642d71fc65febd7527f279,вершина,nomen substantivum,vertex
62642d71fc65febd7527f27a,вертикальный,nomen adjectivum,verticalis
62642d71fc65febd7527f27b,истинный,nomen adjectivum,verus
62642d71fc65febd7527f27c,пузырь,nomen substantivum,vesica
62642d71fc65febd7527f27d,пузырный,nomen adjectivum,vesicalis
62642d71fc65febd7527f27e,маточный,nomen adjectivum,vesicouterinus
62642d71fc65febd7527f27f,пузырёк,nomen substantivum,vesicula
62642d71fc65febd7527f280,мочепузырный,nomen adjectivum,vesicularis
62642d71fc65febd7527f281,везикулярный,nomen adjectivum,vesiculosus
62642d71fc65febd7527f282,вестибулярный,nomen adjectivum,vestibularis
62642d72fc65febd7527f283,улитковый,nomen adjectivum,vestibulocochlearis
62642d72fc65febd7527f284,спинномозговой,nomen adjectivum,vestibulospinalis
62642d72fc65febd7527f285,преддверие,nomen substantivum,vestibulum
62642d72fc65febd7527f286,остаточный,nomen adjectivum,vestigialis
62642d72fc65febd7527f287,след,Савин,vestigium
62642d72fc65febd7527f288,ноздрей,Савин,vibrissae
62642d72fc65febd7527f289,ворсинчатый,nomen adjectivum,villosus
62642d72fc65febd7527f28a,ворсинка,nomen substantivum,villus
62642d72fc65febd7527f28b,связка,nomen substantivum,vinculum
62642d72fc65febd7527f28c,висцеральный,nomen adjectivum,visceralis
62642d72fc65febd7527f28d,зрения,nomen substantivum,visualis
62642d72fc65febd7527f28e,зрение,nomen substantivum,visus
62642d72fc65febd7527f28f,жизнь,nomen substantivum,vita
62642d72fc65febd7527f290,стекловидный,nomen adjectivum,vitreus
62642d72fc65febd7527f291,голосовой,nomen substantivum,vocalis
62642d73fc65febd7527f292,ладонный,nomen adjectivum,volaris
62642d73fc65febd7527f293,сошник,nomen substantivum,vomer
62642d73fc65febd7527f294,носовой,nomen adjectivum,vomeronasalis
62642d73fc65febd7527f295,сошниковоклювовидный,nomen adjectivum,vomerorostralis
62642d73fc65febd7527f296,сошникововлагалищный,nomen adjectivum,vomerovaginalis
62642d73fc65febd7527f297,завихрение,nomen substantivum,vortex
62642d73fc65febd7527f298,вороттикозный,nomen adjectivum,vorticosus
62642d73fc65febd7527f299,мечевидный,nomen adjectivum,xiphoideus
62642d73fc65febd7527f29a,отростку,nomen substantivum,xiphosternalis
62642d73fc65febd7527f29b,зона,nomen substantivum,zona
62642d73fc65febd7527f29c,поясок,nomen substantivum,zonula
62642d73fc65febd7527f29d,пояску,nomen substantivum,zonularis
62642d74fc65febd7527f29e,дугоотросчатый,nomen adjectivum,zygapophysialis
62642d74fc65febd7527f29f,скуло-лицевой,nomen adjectivum,zygomaticofacialis
62642d74fc65febd7527f2a0,скуло-верхнечелюстной,nomen adjectivum,zygomaticomaxillaris
62642d74fc65febd7527f2a1,скуло-глазничный,nomen adjectivum,zygomaticoorbitalis
62642d74fc65febd7527f2a2,скуло-височный,nomen adjectivum,zygomatico
62642d74fc65febd7527f2a3,скуловой,nomen adjectivum,zygomaticus
